hotel_id,median_price_premium,median_occ_residual,median_expected_delta,median_diagnosis_signal,avg_price,avg_occupancy,median_peers,n_days,admin1,room_category,diagnosis
20826,0.9088302039863987,0.06263907069859023,-0.3635320815945595,0.41968716234209735,789.3154942528736,0.16649562,1601.0,116,National,standard,EXCEPTIONAL_VALUE
20827,0.22037923267845227,0.8312447722434793,-0.0881516930713809,0.9193964653148602,291.6,1.0,1278.5,2,National,standard,EXCEPTIONAL_VALUE
20870,0.33952370675158705,0.08481899496969747,-0.1358094827006348,0.29620799408647347,765.10625,0.22273332,1622.5,44,National,standard,EXCEPTIONAL_VALUE
20884,0.7110378264078833,0.4397169441095379,-0.2844151305631533,0.8320498638508048,549.5879787234043,0.61702126,1562.0,47,National,standard,EXCEPTIONAL_VALUE
20899,-0.7424242631347421,0.21774940450769664,0.2969697052538968,-0.05216387140309914,142.03840593047036,0.3627812,1611.0,163,National,standard,FAIR
20900,-0.6261306453486185,0.2202383510560457,0.25045225813944744,0.01601652889103765,193.02560747663554,0.4253894,1615.0,107,National,standard,FAIR
20925,0.2180843649871985,0.45440627948721246,-0.0872337459948794,0.5937542385533379,503.7238157894737,0.5614035,1576.0,38,National,standard,EXCEPTIONAL_VALUE
20929,-0.2640257785567832,0.26395907915957867,0.10561031142271331,0.16002097462826048,256.88508030303035,0.42818183,1569.0,110,National,standard,UNDERPRICING
20931,0.12305984689544337,0.443076022650924,-0.04922393875817735,0.6077091005844437,526.8846428571429,0.6011905,1644.5,28,National,standard,EXCEPTIONAL_VALUE
20936,1.0566433589744308,0.9499588774544581,-0.42265734358977236,1.376355171595113,1003.18125,1.0,1484.5,8,National,standard,EXCEPTIONAL_VALUE
20956,-0.6689411600516115,0.6126543121425623,0.2675764640206446,0.34611743041942444,90.0,0.6666667,1238.5,4,National,standard,UNDERPRICING
20960,-0.4136148851988166,0.10005738339281367,0.16544595407952667,0.024718809849454806,269.0058210784314,0.24919468,1511.0,68,National,standard,FAIR
20979,-0.7227887444544366,0.7455636849146032,0.28911549778177464,0.43204789246191455,98.7822463768116,0.76086956,1633.0,23,National,standard,UNDERPRICING
20985,-0.6996785450166144,0.08203747821773538,0.2798714180066458,-0.17782146665465737,122.88177190354263,0.2680088,1587.0,193,National,standard,QUALITY_ISSUES
20991,-0.33916263969642935,0.18992431199365367,0.13566505587857175,0.13023490254676928,335.6079602396514,0.33779955,1637.0,102,National,standard,UNDERPRICING
21012,-0.572242453055932,0.180409223259525,0.22889698122237281,0.0577123562060711,178.52772108843538,0.38707483,1595.0,49,National,standard,FAIR
21018,-0.35067690307994337,0.2610356162714096,0.14027076123197735,0.17905666083254346,244.06038851351352,0.44144145,1562.0,148,National,standard,UNDERPRICING
21026,0.7121836697468453,0.8357165729984652,-0.28487346789873813,1.1277493935227492,696.9466666666667,1.0,1600.0,6,National,standard,EXCEPTIONAL_VALUE
21033,0.34543931974581904,0.8991251809828313,-0.13817572789832763,1.0589882862477438,627.38625,0.9375,1649.0,8,National,standard,EXCEPTIONAL_VALUE
21071,-0.5202105890522235,0.13355606302224948,0.20808423562088943,0.01732065927194501,205.56107843137255,0.35154063,1569.0,136,National,standard,FAIR
21079,0.9207482473555484,0.8291109677451707,-0.36829929894221936,1.215511048376099,731.6683333333334,1.0,1666.5,6,National,standard,EXCEPTIONAL_VALUE
21087,-0.2857623433688654,0.07116668280015309,0.11430493734754617,0.01895481637534692,298.21564389736477,0.22159354,1569.0,206,National,standard,FAIR
21119,-0.03730716624143462,0.41554144431130025,0.014922866496573848,0.45940662605670535,455.4135185185186,0.5925926,1592.0,54,National,standard,EXCEPTIONAL_VALUE
21125,0.23108082234884986,0.07621514539360445,-0.09243232893953995,0.23624206046406854,692.0341319444444,0.21863426,1662.0,72,National,standard,EXCEPTIONAL_VALUE
21130,1.537530825954977,0.9344366497607562,-0.6150123303819908,1.4109967429200059,765.5444444444444,0.8333333,1394.0,9,National,standard,EXCEPTIONAL_VALUE
21131,0.802428038723514,0.952104138781356,-0.3209712154894056,1.2783312726646716,564.9861538461538,1.0,1478.0,13,National,standard,EXCEPTIONAL_VALUE
21132,-0.4688733931058083,0.5052402064529113,0.1875493572423233,0.4105374165696243,198.425,0.63,1562.0,10,National,standard,UNDERPRICING
21153,-0.7205048568785264,0.23155958572340618,0.2882019427514106,-0.06054403907553303,107.74713070175439,0.38644737,1568.5,190,National,standard,FAIR
21155,-0.7884549579398554,0.04812941759233097,0.3153819831759422,-0.24480925420176214,99.70645925412343,0.16506724,1562.0,201,National,standard,QUALITY_ISSUES
21158,-0.4400354238120725,0.14421259157827104,0.176014169524829,0.012697185753945961,225.95843932411674,0.33450985,1595.0,31,National,standard,FAIR
21279,-0.029515222916078485,0.8499117199737383,0.011806089166431395,0.8381056308073068,200.0,1.0,1243.0,1,National,standard,EXCEPTIONAL_VALUE
21282,-0.7729833398541033,0.2492126080874591,0.30919333594164133,-0.08425001253594477,82.17191358024692,0.45051444,1617.0,162,National,standard,FAIR
21289,0.9582412270175429,0.9030113056572391,-0.38329649080701717,1.2863077964642562,489.475,1.0,1409.5,2,National,standard,EXCEPTIONAL_VALUE
21292,-0.20535838376691995,0.9379818215993732,0.08214335350676798,0.8558384680926052,438.0,1.0,1681.0,2,National,standard,UNDERPRICING
21296,0.624282462650041,0.19903331241581806,-0.2497129850600164,0.38624287975257754,437.73687499999994,0.32306546,1449.0,40,National,standard,EXCEPTIONAL_VALUE
21303,0.2857795798550861,0.9283746519677647,-0.11431183194203445,1.0389573037619173,416.7633333333333,1.0,1592.0,18,National,standard,EXCEPTIONAL_VALUE
21334,-0.14551623210747755,0.184461108505848,0.05820649284299102,0.22019265382899178,288.7532269503546,0.3882979,1562.0,47,National,standard,UNDERPRICING
21432,-0.43378193822098904,0.3071249038828703,0.17351277528839562,0.13980886410801932,257.5311711711712,0.4882883,1568.0,37,National,standard,UNDERPRICING
21446,0.81511233426918,0.28740255916455737,-0.32604493370767207,0.6239736626015158,773.1806944444445,0.39814818,1588.0,36,National,standard,EXCEPTIONAL_VALUE
21447,-0.49916719133187193,0.10945750014161737,0.19966687653274878,-0.038813689484390096,213.69032258064516,0.29007936,1637.0,93,National,standard,FAIR
21459,-0.7912121249710626,0.12916810654106137,0.3164848499884251,-0.12371725525337146,87.62716346153846,0.3753205,1659.0,52,National,standard,QUALITY_ISSUES
21519,0.18827919858569717,0.345247973004982,-0.07531167943427887,0.3960992990947169,503.9264705882353,0.52450985,1473.0,17,National,standard,EXCEPTIONAL_VALUE
21533,-0.18713732647348713,0.4457515132924117,0.07485493058939485,0.3950082042609875,274.6472727272727,0.6136364,1586.0,44,National,standard,UNDERPRICING
21536,0.206820207301568,0.17673474273275477,-0.08272808292062721,0.33517736429227074,575.8244535519125,0.36065573,1652.0,61,National,standard,EXCEPTIONAL_VALUE
21539,-0.3287962685813008,0.2951639388347464,0.13151850743252033,0.20588116102839685,305.37276995305166,0.46478873,1595.0,71,National,standard,UNDERPRICING
21568,0.59988463597225,0.7736428082122745,-0.2399538543889,0.9844989701894391,805.69,0.8333333,1608.5,12,National,standard,EXCEPTIONAL_VALUE
21583,-0.8006516643861881,0.07516598597618078,0.32026066575447526,-0.25742811899861606,84.10085034013605,0.22132936,1609.0,28,National,standard,QUALITY_ISSUES
21589,0.656300897392511,0.28843346216327465,-0.2625203589570044,0.5724537259936231,413.42753623188406,0.46376812,1425.0,23,National,standard,EXCEPTIONAL_VALUE
21634,-0.2491926317649373,0.18301666509893053,0.09967705270597493,0.15835940982815877,273.65375132275136,0.43439153,1562.0,63,National,standard,UNDERPRICING
21643,0.4782813033334632,0.040741729956080844,-0.19131252133338528,0.2581935186714214,632.9423175675676,0.09105542,1506.0,148,National,standard,EXCEPTIONAL_VALUE
21646,-0.8600066210001232,0.13541546457253278,0.3440026484000493,-0.1589690260266075,76.49841065292097,0.32474226,1611.0,97,National,standard,QUALITY_ISSUES
21689,1.960358529237371,0.9235883334924136,-0.7841434116949485,1.7077317451873621,1330.0,1.0,1281.0,1,National,standard,EXCEPTIONAL_VALUE
21697,-0.3832578650160927,0.2719908358608749,0.1533031460064371,0.21487209419669323,287.39791366906474,0.64748204,1611.0,139,National,standard,UNDERPRICING
21709,-0.4665394419850216,0.8129225885034712,0.18661577679400865,0.6942152354981606,224.1409090909091,1.0,1461.0,44,National,standard,UNDERPRICING
21737,-0.10740659683303755,0.16433788322550283,0.04296263873321503,0.17474732915045466,454.84057971014494,0.26884058,1592.0,46,National,standard,UNDERPRICING
21738,-0.04309189775852648,0.4281445761687226,0.017236759103410593,0.37476046219222076,367.5919,0.64,1637.0,50,National,standard,EXCEPTIONAL_VALUE
21744,-0.2142740597813595,0.062030199728808466,0.0857096239125438,0.042687330787452175,356.954316276732,0.23234592,1562.0,89,National,standard,FAIR
21766,-0.6156553139085252,0.12336746167145962,0.2462621255634101,-0.07614965959983172,163.8397374957177,0.33673063,1633.0,139,National,standard,FAIR
21787,1.0676488898360443,0.43886575666789696,-0.42705955593441774,1.0297167060323926,921.2674999999999,0.6111111,1661.0,18,National,standard,EXCEPTIONAL_VALUE
21805,-0.7344146272366046,0.14748384121167102,0.29376585089464186,-0.09049341312237069,129.20525473071325,0.39614266,1569.0,229,National,standard,FAIR
21808,0.9238464619579106,0.9421775969053454,-0.36953858478316426,1.3149644357553747,1136.659,1.0,1626.0,10,National,standard,EXCEPTIONAL_VALUE
21813,0.30859437711264753,0.9388106746513465,-0.12343775084505902,1.073216201835968,478.56800000000004,1.0,1523.0,20,National,standard,EXCEPTIONAL_VALUE
21815,-0.25609843117122766,0.19247676508824357,0.10243937246849105,0.12986080902523214,290.260469348659,0.48659006,1569.0,174,National,standard,UNDERPRICING
21837,0.29060461228689627,0.29507891693451865,-0.11624184491475852,0.5160522132306765,514.7,0.47222224,1562.0,21,National,standard,EXCEPTIONAL_VALUE
21844,-0.6879934931451995,0.20424313900571844,0.27519739725807985,-0.0355590198410731,134.42394444444443,0.4375,1601.0,156,National,standard,FAIR
21850,-0.5208482295104304,0.131224325650875,0.20833929180417216,0.03694317147802037,212.97482949959644,0.37715903,1569.0,118,National,standard,FAIR
21860,0.2289630191631504,0.9422436908762282,-0.09158520766526017,0.8683706175322777,525.5330769230769,1.0,1562.0,13,National,standard,EXCEPTIONAL_VALUE
21867,-0.4627946313226823,0.2725984895541251,0.18511785252907292,0.20789136323647703,278.9588235294118,0.50980395,1576.0,34,National,standard,UNDERPRICING
21868,1.2917601213670755,0.9402635562210566,-0.5167040485468303,1.4702369959110393,680.6314285714286,1.0,1511.0,7,National,standard,EXCEPTIONAL_VALUE
21872,-0.8374087253925613,0.11758904269468454,0.33496349015702453,-0.18319886289013387,66.2081862745098,0.23325165,1466.0,68,National,standard,QUALITY_ISSUES
21925,-0.761416189930461,0.1997432929284174,0.30456647597218445,-0.0906191133307193,89.47003597689076,0.4487891,1616.0,136,National,standard,FAIR
21931,-0.11419454367752471,0.15244650344933525,0.04567781747100989,0.17938641869309202,499.7946774022109,0.29146823,1628.0,112,National,standard,UNDERPRICING
21974,-0.8193350624322122,0.0794491826822597,0.3277340249728849,-0.22700147816019964,62.771458970293274,0.2674164,1588.0,172,National,standard,QUALITY_ISSUES
21999,-0.39635792629829336,0.42752290510914215,0.15854317051931735,0.4862899997048542,318.75244897959186,0.6938776,1641.0,49,National,standard,UNDERPRICING
22014,0.5618440730904294,0.4240127436196185,-0.22473762923617177,0.5462784280671937,629.5716666666667,0.46055555,1586.0,30,National,standard,EXCEPTIONAL_VALUE
22023,1.3805938772670898,0.8576858981606598,-0.552237550906836,1.4099234490674957,1352.04,1.0,1441.5,2,National,standard,EXCEPTIONAL_VALUE
22024,1.2412207034939486,0.8063989043755819,-0.4964882813975794,1.3594907969183,1110.368,1.0,1472.0,10,National,standard,EXCEPTIONAL_VALUE
22031,1.4761741023544748,0.7933326450898395,-0.59046964094179,1.3448484812684427,930.6414285714285,1.0,1630.5,14,National,standard,EXCEPTIONAL_VALUE
22046,0.8124436166776978,0.8608276704924083,-0.32497744667107914,1.1698632494948953,952.2230769230769,1.0,1641.0,13,National,standard,EXCEPTIONAL_VALUE
22058,1.091953408192671,0.5462600996472284,-0.4367813632770684,0.9830414629242968,991.75,0.5833334,1653.0,2,National,standard,EXCEPTIONAL_VALUE
22105,0.17003076852921875,0.45990872595115406,-0.06801230741168751,0.5286324032065609,544.3863157894737,0.56578946,1427.0,38,National,standard,EXCEPTIONAL_VALUE
22111,-0.5512688571200279,0.18560333168094195,0.2205075428480112,0.13934433189619053,276.4527777777778,0.4351852,1650.0,18,National,standard,UNDERPRICING
22123,0.26416210550090624,0.7715061520703279,-0.1056648422003625,0.8771709942706905,345.0,1.0,1473.0,1,National,standard,EXCEPTIONAL_VALUE
22130,-0.6754792361917403,0.09913434201975405,0.27019169447669616,-0.13778963918700243,122.97993827160495,0.31111112,1569.0,54,National,standard,QUALITY_ISSUES
22176,0.23372146110479328,0.19618514403924794,-0.09348858444191732,0.3199454342172734,560.635786163522,0.32232705,1637.0,53,National,standard,EXCEPTIONAL_VALUE
22182,-0.45121016384584406,0.16438827481436774,0.18048406553833762,0.07475907357701152,208.5583624595469,0.3381877,1601.0,103,National,standard,FAIR
22192,0.8640774262741838,0.7426924795064063,-0.3456309705096735,1.1181794237549179,1013.6625,0.8125,1638.0,16,National,standard,EXCEPTIONAL_VALUE
22199,-0.3034337751433607,0.2775966631151459,0.12137351005734429,0.19219794604972112,206.5203125,0.46875,1427.0,16,National,standard,UNDERPRICING
22203,-0.2783111048124379,0.21560683639763226,0.11132444192497518,0.11457038019481292,249.99016304347828,0.43297103,1565.0,92,National,standard,UNDERPRICING
22205,-0.05208150026741035,0.4350013625289444,0.020832600106964142,0.5658835330515773,486.0,0.6666667,1565.5,12,National,standard,UNDERPRICING
22218,-0.12496091175210794,0.18675461697491857,0.04998436470084318,0.23626702422692736,315.36173489010986,0.35608974,1583.0,104,National,standard,UNDERPRICING
22219,-0.6647314661909055,0.08431190352250234,0.2658925864763622,-0.15866955292153354,171.08566325273642,0.20173424,1600.0,82,National,standard,QUALITY_ISSUES
22222,-0.2664948461110479,0.12231879412673576,0.10659793844441917,0.08819258737127411,242.6824019607843,0.28774512,1562.0,68,National,standard,FAIR
22246,-0.7659869406553405,0.12834120298297141,0.3063947762621362,-0.15932611406520641,84.40444182299183,0.5025252,1611.0,165,National,standard,QUALITY_ISSUES
22248,1.0709579108187404,0.7813243022550924,-0.4283831643274962,1.1754053324064933,1061.6785714285713,1.0,1680.0,7,National,standard,EXCEPTIONAL_VALUE
22263,0.6344936192843013,0.2864025145091514,-0.25379744771372054,0.6040746369677377,808.061,0.3486667,1641.0,25,National,standard,EXCEPTIONAL_VALUE
22278,0.3733707759631866,0.9085062367036283,-0.14934831038527463,0.9957244661723559,590.100588235294,1.0,1641.0,17,National,standard,EXCEPTIONAL_VALUE
22340,-0.8255447557155954,0.12072771260919885,0.33021790228623815,-0.19854777755604947,64.31259948031445,0.27837428,1595.0,157,National,standard,QUALITY_ISSUES
22344,-0.40976030519168316,0.07626475998560668,0.16390412207667326,-0.05954817847646944,299.35184159378036,0.17563355,1662.0,98,National,standard,FAIR
22356,0.2117316174926272,0.8403423731763824,-0.08469264699705087,0.9662053415859949,487.6375,1.0,1576.0,4,National,standard,EXCEPTIONAL_VALUE
22374,0.4680559113414283,0.7881195427169694,-0.18722236453657132,0.9888890362835043,464.1471428571429,1.0,1653.5,14,National,standard,EXCEPTIONAL_VALUE
22392,1.1930481488234106,0.9134042576040424,-0.4772192595293643,1.3906235171334067,2598.84,1.0,301.0,1,National,standard,EXCEPTIONAL_VALUE
22393,0.18304122015624408,0.9409674175845293,-0.07321648806249763,1.0386699965422985,578.2909090909092,1.0,1628.0,11,National,standard,EXCEPTIONAL_VALUE
22395,0.7953724176595355,0.07581532346587548,-0.31814896706381424,0.39583573027107366,772.9897368421052,0.12712337,1583.0,57,National,standard,EXCEPTIONAL_VALUE
22425,-0.49047334347371124,0.17183370467894885,0.19618933738948452,0.0008390681856390303,184.91907585470085,0.4348291,1587.0,156,National,standard,FAIR
22475,-0.10015261522302138,0.9361894020528356,0.04006104608920855,0.8725855141145553,396.4273684210526,1.0,1595.0,57,National,standard,UNDERPRICING
22476,0.2550697808434674,0.44749803119209397,-0.10202791233738695,0.7076257255330923,367.7976923076923,0.65384614,1429.0,13,National,standard,EXCEPTIONAL_VALUE
22477,0.8650689608464459,0.301247042906048,-0.3460275843385784,0.6641186088788753,844.66,0.40833333,1365.0,8,National,standard,EXCEPTIONAL_VALUE
22487,-0.2795003684433048,0.9647174615884223,0.11180014737732191,0.8526845222328295,253.57333333333335,1.0,1689.0,3,National,standard,UNDERPRICING
22490,-0.6126012087873172,0.4412421400978106,0.2450404835149269,0.20516293754906376,207.6339189189189,0.5945946,1568.5,74,National,standard,UNDERPRICING
22508,-0.6885778467154837,0.09408236456834859,0.2754311386861935,-0.09413362126200991,155.1806231884058,0.2647257,1652.0,92,National,standard,FAIR
22518,-0.21782522164101342,0.26461859742335414,0.08713008865640537,0.30227210131033805,510.7140277777778,0.4027778,1657.5,36,National,standard,UNDERPRICING
22532,0.34791472289542225,0.9614325457267578,-0.1391658891581689,1.1005984348849267,742.0,1.0,1567.5,2,National,standard,EXCEPTIONAL_VALUE
22536,-0.5807278726332802,0.45598902213921927,0.23229114905331208,0.3257895702015508,305.39222222222224,0.6111111,1700.0,9,National,standard,UNDERPRICING
22544,0.2340018278098559,0.11053915483916107,-0.09360073112394236,0.24107810598797394,367.7214285714286,0.26414967,1562.0,35,National,standard,EXCEPTIONAL_VALUE
22545,-0.006190841539465007,0.9388631963630388,0.002476336615786003,0.9292331925433098,361.80600000000004,1.0,1400.0,5,National,standard,EXCEPTIONAL_VALUE
22560,-0.3164192822277835,0.2222826299140799,0.1265677128911134,0.17168696006435502,299.2767295597484,0.41037735,1637.0,53,National,standard,UNDERPRICING
22579,0.776227327883126,0.9222780991002327,-0.31049093115325044,1.150156738829545,429.0525,0.875,1619.5,4,National,standard,EXCEPTIONAL_VALUE
22597,-0.7286251755575928,0.4148483718677968,0.2914500702230371,0.09856818663171185,104.95085856827937,0.41546363,1449.0,13,National,standard,FAIR
22615,0.008889115200146664,0.15209117657978388,-0.003555646080058666,0.30974555457305797,568.9034445756264,0.35524836,1613.0,66,National,standard,EXCEPTIONAL_VALUE
22625,0.20424755374152417,0.12009139914043117,-0.08169902149660968,0.31522670805642306,670.8147126436781,0.26941708,1569.0,29,National,standard,EXCEPTIONAL_VALUE
22627,0.8092409725777934,0.925771042880282,-0.3236963890311174,1.26578292778992,680.5625,1.0,1576.0,16,National,standard,EXCEPTIONAL_VALUE
22643,-0.5846857918360421,0.12890723675026064,0.23387431673441683,-0.08475335856908615,171.18098392766544,0.34465104,1595.0,219,National,standard,FAIR
22681,-0.7788521136797898,0.049553876038484,0.31154084547191596,-0.22419584801227388,88.07753171519957,0.23615447,1595.0,104,National,standard,QUALITY_ISSUES
22683,-0.8520323529571247,0.04907981436171659,0.3408129411828499,-0.256621217442813,95.43176315789474,0.2591697,1633.0,76,National,standard,QUALITY_ISSUES
22708,-0.7536419367591933,0.2861382476770298,0.3014567747036774,0.012282937756860953,104.55050000000001,0.5541667,1589.0,40,National,standard,FAIR
22732,1.349717541823344,0.9498432588374415,-0.5398870167293376,1.489730275566779,571.2,1.0,1454.0,1,National,standard,EXCEPTIONAL_VALUE
22749,0.6780743365531419,0.07205639198932083,-0.27122973462125677,0.2961479341291764,495.68260000000004,0.16838096,1617.0,25,National,standard,EXCEPTIONAL_VALUE
22750,-0.6161649181945565,0.26497219572400277,0.24646596727782266,0.2371358290119333,216.95714285714286,0.50333333,1594.0,10,National,standard,UNDERPRICING
22751,-0.40166048780462266,0.37774103995529706,0.16066419512184907,0.25803573805814256,397.6951111111111,0.45666665,1613.0,30,National,standard,UNDERPRICING
22754,-0.6872269416222757,0.11791253600200627,0.2748907766489103,-0.15529050115057758,121.95734196332255,0.31630835,1617.0,103,National,standard,QUALITY_ISSUES
22762,0.7847481722281255,0.4647418644150854,-0.31389926889125025,1.0953545850128616,1421.5600000000002,0.6666667,1628.0,3,National,standard,EXCEPTIONAL_VALUE
22767,-0.14002415361173084,0.4231731121452593,0.05600966144469234,0.4763204180395245,260.5625,0.65625,1489.5,16,National,standard,UNDERPRICING
22781,1.2860688357422805,0.3925206193287309,-0.5144275342969122,0.9069481536256431,1740.0,0.4166667,1652.5,2,National,standard,EXCEPTIONAL_VALUE
22790,-0.22944537292568,0.29227077785012257,0.09177814917027201,0.2522334062872015,353.82175,0.4625,1613.0,40,National,standard,UNDERPRICING
22798,0.20987780080416704,0.1473904806194868,-0.08395112032166682,0.3527302141070269,704.8589838709677,0.3268817,1677.0,31,National,standard,EXCEPTIONAL_VALUE
22857,0.6321290721325656,0.03559748530646259,-0.25285162885302626,0.31151253312233995,752.1958260869566,0.124555826,1473.0,115,National,standard,EXCEPTIONAL_VALUE
22867,-0.7483883200061002,0.19926139125437795,0.2993553280024401,-0.047772385864451095,117.94245318352061,0.50468165,1637.0,89,National,standard,FAIR
22876,-0.670637965645143,0.4010483161580545,0.2682551862580572,0.11174877285628665,122.71888888888888,0.537037,1587.0,27,National,standard,UNDERPRICING
22878,1.510235076777624,0.034111945580860795,-0.6040940307110496,0.6331753163392672,1182.1384615384616,0.15192083,1562.0,13,National,standard,EXCEPTIONAL_VALUE
22880,-0.7889404707481857,0.28254748876002084,0.3155761882992743,-0.0478845980483954,67.72381431767337,0.50894856,1587.0,149,National,standard,FAIR
22884,1.2339364788279208,0.9216708771208131,-0.4935745915311683,1.4335634294446984,1088.25,1.0,1655.5,10,National,standard,EXCEPTIONAL_VALUE
22886,-0.748810879084556,0.1906548731202269,0.2995243516338224,-0.07425492897879704,116.65418749999999,0.35601193,1674.0,40,National,standard,FAIR
22893,0.22079354954637032,0.05887583432110793,-0.08831741981854813,0.19911315471430918,576.5389863469863,0.14492945,1613.0,156,National,standard,EXCEPTIONAL_VALUE
22894,-0.4191004662655048,0.16469432109281057,0.16764018650620194,0.04048314770772579,291.24533482142857,0.28137755,1662.0,112,National,standard,FAIR
22925,-0.693632008853162,0.07756885363587183,0.2774528035412648,-0.16584242260485318,141.52584414536008,0.2860947,1595.0,196,National,standard,QUALITY_ISSUES
22927,0.34658431227268616,0.85267087757642,-0.13863372490907447,1.001372537597133,526.2169811320755,1.0,1601.0,53,National,standard,EXCEPTIONAL_VALUE
22937,0.42814191824043235,0.9247557928850294,-0.17125676729617295,1.0684650098726687,418.50499999999994,1.0,1560.0,24,National,standard,EXCEPTIONAL_VALUE
22940,0.6103668206323555,0.15719064715366235,-0.2441467282529422,0.47538405810752826,628.8240000000001,0.348,1670.0,50,National,standard,EXCEPTIONAL_VALUE
22953,-0.038724582174050955,0.2530507771194983,0.015489832869620383,0.30920702236002295,456.24976190476195,0.40873018,1617.0,42,National,standard,EXCEPTIONAL_VALUE
22960,-0.19492712963964615,0.4684648763091176,0.07797085185585846,0.4708074210389849,270.37142857142857,0.64285713,1397.0,14,National,standard,UNDERPRICING
22969,-0.5905275708324105,0.3017621428770113,0.2362110283329642,0.13672101541330783,246.81583333333336,0.5555556,1672.0,18,National,standard,UNDERPRICING
22971,0.3265891344601576,0.2284072252886575,-0.13063565378406303,0.4470586446451881,476.0337698412699,0.38373017,1675.5,42,National,standard,EXCEPTIONAL_VALUE
22990,-0.3216841492018387,0.8630913790374612,0.1286736596807355,0.7344177193567257,304.59999999999997,1.0,1633.0,3,National,standard,UNDERPRICING
22991,0.6058813355802808,0.9541413878242374,-0.24235253423211234,1.1995872379684211,898.7611111111112,1.0,1611.0,9,National,standard,EXCEPTIONAL_VALUE
23002,-0.3771916746194386,0.12760945110980976,0.15087666984777542,0.0381445141183452,208.7720386904762,0.27810374,1578.0,56,National,standard,FAIR
23003,-0.45393805242194407,0.20498736804628487,0.18157522096877765,0.08101730074866476,230.45617857142858,0.3340136,1678.5,28,National,standard,FAIR
23016,-0.3901566875283307,0.8066096247126859,0.1560626750113323,0.6282121795414812,208.91521126760563,1.0,1601.0,71,National,standard,UNDERPRICING
23022,-0.6857669077794586,0.11463929582256958,0.2743067631117835,-0.11735818688968438,121.79422329874711,0.3108151,1562.0,126,National,standard,QUALITY_ISSUES
23024,-0.4672473061238886,0.9104298052025488,0.18689892244955544,0.6898141252707529,225.204,1.0,1617.0,45,National,standard,UNDERPRICING
23036,1.408497298556846,0.8711447884032858,-0.5633989194227385,1.4345437078260241,682.775,1.0,1643.0,2,National,standard,EXCEPTIONAL_VALUE
23041,-0.3276149825053987,0.9234696644040902,0.1310459930021595,0.8084484998739963,477.17555555555555,1.0,1641.0,9,National,standard,UNDERPRICING
23042,-0.32217390691514053,0.4472237913951037,0.1288695627660562,0.47014467293927087,258.8961111111111,0.7037037,1686.0,27,National,standard,UNDERPRICING
23073,-0.6972034039578514,0.18384307147029338,0.27888136158314053,-0.03828265426500796,114.2945324858757,0.38064972,1615.0,118,National,standard,FAIR
23084,0.8039050614022178,0.09674904300960792,-0.32156202456088717,0.5014592678867236,720.5965768115942,0.24064183,1611.0,115,National,standard,EXCEPTIONAL_VALUE
23089,-0.7628254536765795,0.2704715334756408,0.3051301814706318,-0.006561763794086017,100.68389908256881,0.6513761,1595.0,109,National,standard,FAIR
23095,-0.40440716582656344,0.45664350614074334,0.1617628663306254,0.34018536746879635,299.90161290322584,0.58064514,1589.0,31,National,standard,UNDERPRICING
23147,-0.7822238223926881,0.1777904070067748,0.3128895289570752,-0.08825272638449916,123.7828129496403,0.3688335,1615.0,139,National,standard,FAIR
23150,0.46645933073025697,0.18102894801048072,-0.1865837322921028,0.4887823196875286,488.9809803921568,0.38235295,1615.0,51,National,standard,EXCEPTIONAL_VALUE
23152,-0.7166201989996163,0.062094541743833706,0.2866480795998465,-0.19527685222162766,130.3939968060395,0.30365855,1635.0,82,National,standard,QUALITY_ISSUES
23155,-0.2632784003918198,0.36712326988908045,0.10531136015672793,0.2794600641549485,352.4565765765766,0.5945946,1478.0,111,National,standard,UNDERPRICING
23159,-0.22709496062280574,0.8595660584695013,0.0908379842491223,0.7943234879345564,359.10705882352937,1.0,1648.0,17,National,standard,UNDERPRICING
23162,0.09957895470829806,0.18741670649807335,-0.03983158188331923,0.31055711295718513,505.97007843137254,0.34117648,1601.0,85,National,standard,EXCEPTIONAL_VALUE
23189,-0.15201635748293388,0.2845853497162503,0.060806542993173555,0.35746945712173617,401.2540909090909,0.42525253,1615.0,33,National,standard,UNDERPRICING
23190,0.8190766541673815,0.9480121641905466,-0.32763066166695265,1.2739109751293296,787.344,1.0,1633.0,5,National,standard,EXCEPTIONAL_VALUE
23192,-0.346073215293224,0.7763541479802045,0.1384292861172896,0.638767140361729,353.0931560283688,0.7695036,1637.0,47,National,standard,UNDERPRICING
23199,0.8320120026207818,0.8134785125899597,-0.3328048010483128,1.2069005730526547,784.5583333333334,1.0,975.0,6,National,standard,EXCEPTIONAL_VALUE
23214,1.441438402362296,0.9566474038985036,-0.5765753609449183,1.5370302006051129,908.2372727272727,1.0,1637.0,11,National,standard,EXCEPTIONAL_VALUE
23218,1.2957524534905942,0.9094898339921582,-0.5183009813962376,1.4440021780207055,1101.875,1.0,1601.0,4,National,standard,EXCEPTIONAL_VALUE
23231,-0.6253430967953485,0.2740132760986863,0.2501372387181394,0.0084797980786748,182.1260043859649,0.4640351,1632.5,38,National,standard,FAIR
23233,0.11678365702777689,0.1119681818400872,-0.04671346281111076,0.24621049777093806,565.0695833333334,0.25728175,1641.0,60,National,standard,EXCEPTIONAL_VALUE
23235,-0.6446719336786548,0.19140377526706,0.257868773471462,-0.054372265870904005,144.04008333333334,0.47015506,1666.0,86,National,standard,FAIR
